,timestamp,open,high,low,close,volume
0,2018-10-16,125.57,126.03,123.35,125.94,420145
1,2018-10-15,123.46,125.95,123.26,124.67,422905
2,2018-10-12,125.1,126.04,122.13,124.04,667341
3,2018-10-11,126.66,127.68,122.265,123.19,1016075
4,2018-10-10,131.29,131.46,126.96,127.25,756615
5,2018-10-09,133.02,133.02,130.5178,131.27,462271
6,2018-10-08,133.78,133.97,132.51,133.55,671455
7,2018-10-05,137.51,138.39,134.395,134.68,588951
8,2018-10-04,138.0,139.36,135.23,137.2,433046
9,2018-10-03,137.77,139.33,136.32,138.0,631883
10,2018-10-02,137.01,139.43,135.5,136.89,610795
11,2018-10-01,137.43,138.07,136.16,137.17,535700
12,2018-09-28,136.92,138.91,136.38,136.72,503771
13,2018-09-27,139.45,139.635,137.84,138.2,400255
14,2018-09-26,140.55,141.35,138.76,139.09,489916
15,2018-09-25,144.55,144.82,140.28,140.51,317098
16,2018-09-24,147.16,147.94,143.93,144.0,338183
17,2018-09-21,146.46,147.67,145.79,147.63,675714
18,2018-09-20,146.58,147.72,144.7405,146.01,241428
19,2018-09-19,142.81,146.47,142.26,145.64,285968
20,2018-09-18,142.17,143.05,140.85,142.08,330331
21,2018-09-17,143.33,144.02,141.87,142.05,310965
22,2018-09-14,140.93,143.39,140.75,142.96,312601
23,2018-09-13,143.13,143.25,140.43,140.7,230699
24,2018-09-12,142.26,142.97,141.38,142.15,322776
25,2018-09-11,142.23,143.6062,141.235,142.96,365935
26,2018-09-10,143.27,144.22,142.66,143.06,291443
27,2018-09-07,143.26,145.65,141.09,142.71,500963
28,2018-09-06,145.69,145.69,143.0633,143.84,511435
29,2018-09-05,144.49,146.48,143.86,144.63,361528
30,2018-09-04,146.0,146.0,144.05,144.85,474820
31,2018-08-31,145.73,146.67,144.7325,146.09,443874
32,2018-08-30,147.47,148.02,145.26,146.0,434896
33,2018-08-29,146.66,148.4,145.7,148.06,413721
34,2018-08-28,148.16,150.61,146.79,146.95,794472
35,2018-08-27,148.43,150.46,148.0,148.18,291780
36,2018-08-24,147.15,148.03,146.18,147.55,329632
37,2018-08-23,148.44,148.91,146.37,146.49,323122
38,2018-08-22,148.77,149.54,148.14,148.61,253275
39,2018-08-21,147.79,150.1,147.715,148.87,364133
40,2018-08-20,147.15,148.63,146.41,147.99,385575
41,2018-08-17,146.01,147.16,145.3602,146.59,372715
42,2018-08-16,145.91,148.78,145.66,146.29,387246
43,2018-08-15,145.38,146.49,142.79,145.43,946379
44,2018-08-14,147.48,147.66,146.08,146.63,478306
45,2018-08-13,147.78,148.61,145.5,146.4,428378
46,2018-08-10,149.71,149.71,146.19,148.16,407253
47,2018-08-09,151.65,153.37,150.86,151.19,378471
48,2018-08-08,155.01,156.43,150.42,151.71,628539
49,2018-08-07,154.23,156.87,154.23,155.52,652095
50,2018-08-06,152.2,154.36,151.67,153.5,644838
51,2018-08-03,154.81,155.88,149.0,152.06,1436481
52,2018-08-02,155.18,156.1,152.92,155.65,1019527
53,2018-08-01,160.21,160.27,153.07,155.5,927348
54,2018-07-31,161.36,163.55,159.0601,160.01,855399
55,2018-07-30,152.385,160.465,152.385,158.72,999404
56,2018-07-27,151.47,152.27,150.2417,151.05,464900
57,2018-07-26,151.24,152.25,149.2,151.71,338580
58,2018-07-25,151.78,151.78,149.7,150.91,327789
59,2018-07-24,151.1,152.71,150.77,151.68,560586
60,2018-07-23,148.44,150.6,147.725,150.11,436596
61,2018-07-20,148.53,149.68,147.41,148.84,342571
62,2018-07-19,149.6,151.06,148.48,149.31,309620
63,2018-07-18,149.34,151.34,148.87,151.25,392505
64,2018-07-17,148.49,149.47,148.37,148.49,251072
65,2018-07-16,148.54,149.0,147.66,148.62,547186
66,2018-07-13,148.74,149.42,147.86,148.48,366921
67,2018-07-12,151.62,151.62,149.09,149.16,345285
68,2018-07-11,151.34,151.34,149.37,150.32,342930
69,2018-07-10,151.07,152.6,149.855,152.43,426074
70,2018-07-09,149.16,151.41,147.82,150.9,413565
71,2018-07-06,147.71,149.28,147.71,148.06,635333
72,2018-07-05,148.67,150.35,146.44,148.02,328816
73,2018-07-03,150.04,150.38,147.04,147.23,184578
74,2018-07-02,147.18,149.04,145.0,148.9,441480
75,2018-06-29,152.49,152.63,148.64,148.67,540979
76,2018-06-28,149.75,151.65,149.045,151.43,596720
77,2018-06-27,151.35,152.54,149.57,149.8,496461
78,2018-06-26,153.27,153.88,151.1,151.72,720470
79,2018-06-25,153.6,154.3,152.02,153.57,871789
80,2018-06-22,154.27,155.26,153.64,154.62,610638
81,2018-06-21,152.73,153.75,151.68,153.43,549700
82,2018-06-20,154.71,155.49,152.625,152.73,520613
83,2018-06-19,151.42,155.03,150.55,154.0,863271
84,2018-06-18,154.96,155.79,152.71,153.0,667127
85,2018-06-15,154.28,157.09,153.895,155.81,740869
86,2018-06-14,156.54,157.06,155.04,155.51,563417
87,2018-06-13,162.25,162.9,155.94,156.0,920269
88,2018-06-12,164.19,165.24,162.14,162.18,330742
89,2018-06-11,165.27,166.62,163.76,163.76,233696
90,2018-06-08,164.98,165.1,163.58,165.05,488667
91,2018-06-07,168.0,168.19,164.31,165.17,409331
92,2018-06-06,164.25,168.04,164.05,166.9,526515
93,2018-06-05,162.05,163.84,160.63,163.32,415255
94,2018-06-04,161.94,162.92,161.39,162.28,316290
95,2018-06-01,161.06,162.5796,160.64,161.23,271674
96,2018-05-31,160.43,161.4,158.22,159.26,367708
97,2018-05-30,158.59,160.99,158.09,160.86,538162
98,2018-05-29,161.56,162.12,155.69,157.23,580295
99,2018-05-25,163.31,164.1,161.314,163.33,537767
100,2018-05-24,164.21,164.68,161.94,163.96,200951
101,2018-05-23,166.49,167.0,163.4,164.96,274681
102,2018-05-22,167.05,168.12,165.99,167.43,323862
103,2018-05-21,168.77,169.8847,166.7,166.82,306973
104,2018-05-18,169.05,169.54,167.66,167.71,230641
105,2018-05-17,167.46,169.6415,166.2,169.25,398033
106,2018-05-16,166.2,168.75,166.2,167.33,224635
107,2018-05-15,165.03,166.6,164.7285,166.56,345715
108,2018-05-14,165.49,166.92,164.96,165.86,340330
109,2018-05-11,165.1,165.8942,164.3,164.76,177136
110,2018-05-10,163.91,165.73,162.973,164.7,224405
111,2018-05-09,163.68,164.9,161.875,163.53,252017
112,2018-05-08,162.27,164.69,161.71,163.28,414472
113,2018-05-07,162.66,163.95,160.95,162.45,306319
114,2018-05-04,158.86,163.36,158.86,161.72,329045
115,2018-05-03,160.19,160.8,156.19,160.07,525379
116,2018-05-02,164.08,164.905,160.83,161.09,958691
117,2018-05-01,164.03,166.03,161.53,164.13,541699
118,2018-04-30,161.23,170.73,160.31,164.86,993884
119,2018-04-27,170.0,170.56,168.8,170.0,571844
120,2018-04-26,169.3,170.25,167.61,170.08,410185
121,2018-04-25,168.91,170.07,168.095,168.99,394245
122,2018-04-24,172.37,172.65,167.89,168.96,383012
123,2018-04-23,171.72,173.725,170.5,170.82,273956
124,2018-04-20,172.8,174.5,170.05,171.38,496533
125,2018-04-19,171.39,173.24,171.175,172.58,259302
126,2018-04-18,173.42,174.39,171.38,171.38,411451
127,2018-04-17,172.99,174.05,171.955,172.93,554719
128,2018-04-16,171.04,173.63,170.49,171.36,497083
129,2018-04-13,174.63,174.95,168.17,169.25,618721
130,2018-04-12,171.99,174.8,171.23,173.31,542099
131,2018-04-11,172.74,174.21,170.73,170.82,548449
132,2018-04-10,178.52,179.07,175.62,176.28,804975
133,2018-04-09,177.52,179.64,174.61,174.68,383530
134,2018-04-06,179.45,180.69,174.37,176.44,454657
135,2018-04-05,184.21,185.0,181.3,182.01,405740
136,2018-04-04,177.21,184.45,176.4201,183.93,378945
137,2018-04-03,181.64,183.22,178.94,181.44,399523
138,2018-04-02,187.53,187.53,178.02,180.43,518538
139,2018-03-29,186.26,190.82,185.3,189.58,266571
140,2018-03-28,185.87,186.5,183.55,185.0,355975
